Ephemeris time,Sol,x1,y1,z1,vx1,vy1,vz1,ang,x2,y2,z2,vx2,vy2,vz2,ang1,px,py,pz,ang3,hga,sol and time
515678577.2,1331,-33195990.91,-70754448.6,-31112880.49,-0.351,8.013,2.641,280.594,33197693.54,70758075.31,31114474.93,0.349,-8.017,-2.643,280.609,33197693.54,70758075.31,31114474.93,280.609,89.785, 1/01331:19:28:53:18938
515678578.2,1331,-33195991.27,-70754440.59,-31112877.85,-0.351,8.013,2.641,280.594,33197693.89,70758067.3,31114472.29,0.349,-8.017,-2.643,280.609,33197693.89,70758067.3,31114472.29,280.609,89.788, 1/01331:19:28:54:16262
515678579.2,1331,-33195991.62,-70754432.58,-31112875.21,-0.351,8.013,2.641,280.594,33197694.23,70758059.28,31114469.65,0.349,-8.017,-2.643,280.609,33197694.23,70758059.28,31114469.65,280.609,89.791, 1/01331:19:28:55:13587
515678580.2,1331,-33195991.97,-70754424.57,-31112872.57,-0.351,8.013,2.641,280.594,33197694.58,70758051.26,31114467,0.349,-8.017,-2.643,280.608,33197694.58,70758051.26,31114467,280.608,89.794, 1/01331:19:28:56:10911
515678581.2,1331,-33195992.32,-70754416.55,-31112869.93,-0.351,8.013,2.641,280.594,33197694.93,70758043.24,31114464.36,0.349,-8.017,-2.643,280.608,33197694.93,70758043.24,31114464.36,280.608,89.797, 1/01331:19:28:57:08236
515678582.2,1331,-33195992.67,-70754408.54,-31112867.29,-0.351,8.013,2.641,280.594,33197695.28,70758035.23,31114461.72,0.349,-8.017,-2.643,280.608,33197695.28,70758035.23,31114461.72,280.608,89.8, 1/01331:19:28:58:05560
515678583.2,1331,-33195993.02,-70754400.53,-31112864.65,-0.351,8.013,2.641,280.594,33197695.63,70758027.21,31114459.08,0.349,-8.017,-2.643,280.608,33197695.63,70758027.21,31114459.08,280.608,89.803, 1/01331:19:28:59:02884
515678584.2,1331,-33195993.37,-70754392.51,-31112862,-0.351,8.013,2.641,280.594,33197695.98,70758019.19,31114456.43,0.349,-8.017,-2.643,280.608,33197695.98,70758019.19,31114456.43,280.608,89.806, 1/01331:19:29:00:00209
515678585.2,1331,-33195993.72,-70754384.5,-31112859.36,-0.351,8.013,2.641,280.594,33197696.33,70758011.18,31114453.79,0.349,-8.017,-2.643,280.608,33197696.33,70758011.18,31114453.79,280.608,89.809, 1/01331:19:29:00:97533
515678586.2,1331,-33195994.07,-70754376.49,-31112856.72,-0.351,8.013,2.641,280.594,33197696.68,70758003.16,31114451.15,0.349,-8.017,-2.643,280.608,33197696.68,70758003.16,31114451.15,280.608,89.812, 1/01331:19:29:01:94858
515678587.2,1331,-33195994.42,-70754368.47,-31112854.08,-0.351,8.013,2.641,280.594,33197697.03,70757995.14,31114448.5,0.349,-8.017,-2.643,280.608,33197697.03,70757995.14,31114448.5,280.608,89.815, 1/01331:19:29:02:92182
515678588.2,1331,-33195994.77,-70754360.46,-31112851.44,-0.351,8.013,2.641,280.594,33197697.38,70757987.13,31114445.86,0.349,-8.017,-2.643,280.608,33197697.38,70757987.13,31114445.86,280.608,89.818, 1/01331:19:29:03:89507
515678589.2,1331,-33195995.12,-70754352.45,-31112848.8,-0.351,8.013,2.641,280.594,33197697.72,70757979.11,31114443.22,0.349,-8.017,-2.643,280.608,33197697.72,70757979.11,31114443.22,280.608,89.822, 1/01331:19:29:04:86831
515678590.2,1331,-33195995.47,-70754344.43,-31112846.16,-0.351,8.013,2.641,280.594,33197698.07,70757971.09,31114440.58,0.349,-8.017,-2.643,280.608,33197698.07,70757971.09,31114440.58,280.608,89.825, 1/01331:19:29:05:84155
515678591.2,1331,-33195995.82,-70754336.42,-31112843.52,-0.351,8.013,2.641,280.594,33197698.42,70757963.07,31114437.93,0.349,-8.017,-2.643,280.608,33197698.42,70757963.07,31114437.93,280.608,89.828, 1/01331:19:29:06:81480
515678592.2,1331,-33195996.18,-70754328.41,-31112840.88,-0.351,8.013,2.641,280.594,33197698.77,70757955.06,31114435.29,0.349,-8.017,-2.643,280.608,33197698.77,70757955.06,31114435.29,280.608,89.831, 1/01331:19:29:07:78804
515678593.2,1331,-33195996.53,-70754320.39,-31112838.23,-0.351,8.013,2.641,280.594,33197699.12,70757947.04,31114432.65,0.349,-8.017,-2.643,280.608,33197699.12,70757947.04,31114432.65,280.608,89.834, 1/01331:19:29:08:76129
515678594.2,1331,-33195996.88,-70754312.38,-31112835.59,-0.351,8.013,2.641,280.594,33197699.47,70757939.02,31114430.01,0.349,-8.017,-2.643,280.608,33197699.47,70757939.02,31114430.01,280.608,89.837, 1/01331:19:29:09:73453
515678595.2,1331,-33195997.23,-70754304.37,-31112832.95,-0.351,8.013,2.641,280.594,33197699.82,70757931.01,31114427.36,0.349,-8.017,-2.643,280.608,33197699.82,70757931.01,31114427.36,280.608,89.84, 1/01331:19:29:10:70778
515678596.2,1331,-33195997.58,-70754296.35,-31112830.31,-0.351,8.013,2.641,280.594,33197700.17,70757922.99,31114424.72,0.349,-8.017,-2.643,280.608,33197700.17,70757922.99,31114424.72,280.608,89.843, 1/01331:19:29:11:68102
515678597.2,1331,-33195997.93,-70754288.34,-31112827.67,-0.351,8.013,2.641,280.594,33197700.52,70757914.97,31114422.08,0.349,-8.017,-2.643,280.608,33197700.52,70757914.97,31114422.08,280.608,89.846, 1/01331:19:29:12:65427
515678598.2,1331,-33195998.28,-70754280.33,-31112825.03,-0.351,8.013,2.641,280.594,33197700.87,70757906.95,31114419.43,0.349,-8.017,-2.643,280.608,33197700.87,70757906.95,31114419.43,280.608,89.849, 1/01331:19:29:13:62751
515678599.2,1331,-33195998.63,-70754272.32,-31112822.39,-0.351,8.013,2.641,280.594,33197701.21,70757898.94,31114416.79,0.349,-8.017,-2.643,280.608,33197701.21,70757898.94,31114416.79,280.608,89.852, 1/01331:19:29:14:60075
515678600.2,1331,-33195998.98,-70754264.3,-31112819.75,-0.35,8.013,2.641,280.594,33197701.56,70757890.92,31114414.15,0.349,-8.017,-2.643,280.608,33197701.56,70757890.92,31114414.15,280.608,89.855, 1/01331:19:29:15:57400
515678601.2,1331,-33195999.33,-70754256.29,-31112817.11,-0.35,8.013,2.641,280.594,33197701.91,70757882.9,31114411.51,0.349,-8.017,-2.643,280.608,33197701.91,70757882.9,31114411.51,280.608,89.858, 1/01331:19:29:16:54724
515678602.2,1331,-33195999.68,-70754248.28,-31112814.47,-0.35,8.013,2.641,280.594,33197702.26,70757874.89,31114408.86,0.349,-8.017,-2.643,280.608,33197702.26,70757874.89,31114408.86,280.608,89.861, 1/01331:19:29:17:52049
515678603.2,1331,-33196000.03,-70754240.26,-31112811.82,-0.35,8.013,2.641,280.594,33197702.61,70757866.87,31114406.22,0.349,-8.017,-2.643,280.608,33197702.61,70757866.87,31114406.22,280.608,89.864, 1/01331:19:29:18:49373
515678604.2,1331,-33196000.38,-70754232.25,-31112809.18,-0.35,8.013,2.641,280.593,33197702.96,70757858.85,31114403.58,0.349,-8.017,-2.643,280.608,33197702.96,70757858.85,31114403.58,280.608,89.868, 1/01331:19:29:19:46698
515678605.2,1331,-33196000.73,-70754224.24,-31112806.54,-0.35,8.013,2.641,280.593,33197703.31,70757850.83,31114400.94,0.349,-8.017,-2.643,280.608,33197703.31,70757850.83,31114400.94,280.608,89.871, 1/01331:19:29:20:44022
515678606.2,1331,-33196001.08,-70754216.22,-31112803.9,-0.35,8.013,2.641,280.593,33197703.66,70757842.82,31114398.29,0.349,-8.017,-2.643,280.608,33197703.66,70757842.82,31114398.29,280.608,89.874, 1/01331:19:29:21:41346
515678607.2,1331,-33196001.43,-70754208.21,-31112801.26,-0.35,8.013,2.641,280.593,33197704,70757834.8,31114395.65,0.349,-8.017,-2.643,280.608,33197704,70757834.8,31114395.65,280.608,89.877, 1/01331:19:29:22:38671
515678608.2,1331,-33196001.78,-70754200.2,-31112798.62,-0.35,8.013,2.641,280.593,33197704.35,70757826.78,31114393.01,0.349,-8.017,-2.643,280.608,33197704.35,70757826.78,31114393.01,280.608,89.88, 1/01331:19:29:23:35995
515678609.2,1331,-33196002.13,-70754192.18,-31112795.98,-0.35,8.013,2.641,280.593,33197704.7,70757818.77,31114390.37,0.349,-8.017,-2.643,280.608,33197704.7,70757818.77,31114390.37,280.608,89.883, 1/01331:19:29:24:33320
515678610.2,1331,-33196002.48,-70754184.17,-31112793.34,-0.35,8.013,2.641,280.593,33197705.05,70757810.75,31114387.72,0.349,-8.017,-2.643,280.608,33197705.05,70757810.75,31114387.72,280.608,89.886, 1/01331:19:29:25:30644
515678611.2,1331,-33196002.83,-70754176.16,-31112790.7,-0.35,8.013,2.641,280.593,33197705.4,70757802.73,31114385.08,0.349,-8.017,-2.643,280.608,33197705.4,70757802.73,31114385.08,280.608,89.889, 1/01331:19:29:26:27969
515678612.2,1331,-33196003.18,-70754168.14,-31112788.06,-0.35,8.013,2.641,280.593,33197705.75,70757794.72,31114382.44,0.349,-8.017,-2.643,280.608,33197705.75,70757794.72,31114382.44,280.608,89.892, 1/01331:19:29:27:25293
515678613.2,1331,-33196003.54,-70754160.13,-31112785.42,-0.35,8.013,2.641,280.593,33197706.1,70757786.7,31114379.8,0.349,-8.017,-2.643,280.608,33197706.1,70757786.7,31114379.8,280.608,89.895, 1/01331:19:29:28:22617
515678614.2,1331,-33196003.89,-70754152.12,-31112782.77,-0.35,8.013,2.641,280.593,33197706.45,70757778.68,31114377.15,0.349,-8.017,-2.643,280.608,33197706.45,70757778.68,31114377.15,280.608,89.898, 1/01331:19:29:29:19942
515678615.2,1331,-33196004.24,-70754144.1,-31112780.13,-0.35,8.013,2.641,280.593,33197706.79,70757770.66,31114374.51,0.349,-8.017,-2.643,280.608,33197706.79,70757770.66,31114374.51,280.608,89.901, 1/01331:19:29:30:17266
515678616.2,1331,-33196004.59,-70754136.09,-31112777.49,-0.35,8.013,2.641,280.593,33197707.14,70757762.65,31114371.87,0.349,-8.017,-2.643,280.608,33197707.14,70757762.65,31114371.87,280.608,89.904, 1/01331:19:29:31:14591
515678617.2,1331,-33196004.94,-70754128.08,-31112774.85,-0.35,8.013,2.641,280.593,33197707.49,70757754.63,31114369.23,0.349,-8.017,-2.643,280.608,33197707.49,70757754.63,31114369.23,280.608,89.907, 1/01331:19:29:32:11915
515678618.2,1331,-33196005.29,-70754120.06,-31112772.21,-0.35,8.013,2.641,280.593,33197707.84,70757746.61,31114366.58,0.349,-8.017,-2.643,280.608,33197707.84,70757746.61,31114366.58,280.608,89.911, 1/01331:19:29:33:09240
515678619.2,1331,-33196005.64,-70754112.05,-31112769.57,-0.35,8.013,2.641,280.593,33197708.19,70757738.6,31114363.94,0.349,-8.017,-2.642,280.607,33197708.19,70757738.6,31114363.94,280.607,89.914, 1/01331:19:29:34:06564
515678620.2,1331,-33196005.99,-70754104.04,-31112766.93,-0.35,8.013,2.641,280.593,33197708.54,70757730.58,31114361.3,0.349,-8.017,-2.642,280.607,33197708.54,70757730.58,31114361.3,280.607,89.917, 1/01331:19:29:35:03888
515678621.2,1331,-33196006.34,-70754096.03,-31112764.29,-0.35,8.013,2.641,280.593,33197708.89,70757722.56,31114358.66,0.349,-8.017,-2.642,280.607,33197708.89,70757722.56,31114358.66,280.607,89.92, 1/01331:19:29:36:01213
515678622.2,1331,-33196006.69,-70754088.01,-31112761.65,-0.35,8.013,2.641,280.593,33197709.24,70757714.54,31114356.01,0.349,-8.017,-2.642,280.607,33197709.24,70757714.54,31114356.01,280.607,89.923, 1/01331:19:29:36:98537
515678623.2,1331,-33196007.04,-70754080,-31112759.01,-0.35,8.013,2.641,280.593,33197709.58,70757706.53,31114353.37,0.349,-8.017,-2.642,280.607,33197709.58,70757706.53,31114353.37,280.607,89.926, 1/01331:19:29:37:95862
515678624.2,1331,-33196007.39,-70754071.99,-31112756.37,-0.35,8.013,2.641,280.593,33197709.93,70757698.51,31114350.73,0.349,-8.017,-2.642,280.607,33197709.93,70757698.51,31114350.73,280.607,89.929, 1/01331:19:29:38:93186
515678625.2,1331,-33196007.74,-70754063.97,-31112753.73,-0.35,8.013,2.641,280.593,33197710.28,70757690.49,31114348.09,0.349,-8.017,-2.642,280.607,33197710.28,70757690.49,31114348.09,280.607,89.932, 1/01331:19:29:39:90511
515678626.2,1331,-33196008.09,-70754055.96,-31112751.08,-0.35,8.013,2.641,280.593,33197710.63,70757682.48,31114345.44,0.349,-8.017,-2.642,280.607,33197710.63,70757682.48,31114345.44,280.607,89.935, 1/01331:19:29:40:87835
515678627.2,1331,-33196008.44,-70754047.95,-31112748.44,-0.35,8.013,2.641,280.593,33197710.98,70757674.46,31114342.8,0.349,-8.017,-2.642,280.607,33197710.98,70757674.46,31114342.8,280.607,89.938, 1/01331:19:29:41:85159
515678628.2,1331,-33196008.79,-70754039.93,-31112745.8,-0.35,8.013,2.641,280.593,33197711.33,70757666.44,31114340.16,0.349,-8.017,-2.642,280.607,33197711.33,70757666.44,31114340.16,280.607,89.941, 1/01331:19:29:42:82484
515678629.2,1331,-33196009.14,-70754031.92,-31112743.16,-0.35,8.013,2.641,280.593,33197711.67,70757658.43,31114337.52,0.348,-8.017,-2.642,280.607,33197711.67,70757658.43,31114337.52,280.607,89.944, 1/01331:19:29:43:79808
515678630.2,1331,-33196009.49,-70754023.91,-31112740.52,-0.35,8.013,2.641,280.593,33197712.02,70757650.41,31114334.87,0.348,-8.017,-2.642,280.607,33197712.02,70757650.41,31114334.87,280.607,89.947, 1/01331:19:29:44:77133
515678631.2,1331,-33196009.84,-70754015.89,-31112737.88,-0.35,8.013,2.641,280.593,33197712.37,70757642.39,31114332.23,0.348,-8.017,-2.642,280.607,33197712.37,70757642.39,31114332.23,280.607,89.95, 1/01331:19:29:45:74457
515678632.2,1331,-33196010.19,-70754007.88,-31112735.24,-0.35,8.013,2.641,280.593,33197712.72,70757634.37,31114329.59,0.348,-8.017,-2.642,280.607,33197712.72,70757634.37,31114329.59,280.607,89.953, 1/01331:19:29:46:71782
515678633.2,1331,-33196010.54,-70753999.87,-31112732.6,-0.35,8.013,2.641,280.593,33197713.07,70757626.36,31114326.95,0.348,-8.017,-2.642,280.607,33197713.07,70757626.36,31114326.95,280.607,89.957, 1/01331:19:29:47:69106
515678634.2,1331,-33196010.89,-70753991.85,-31112729.96,-0.35,8.013,2.641,280.593,33197713.42,70757618.34,31114324.3,0.348,-8.017,-2.642,280.607,33197713.42,70757618.34,31114324.3,280.607,89.96, 1/01331:19:29:48:66430
515678635.2,1331,-33196011.24,-70753983.84,-31112727.32,-0.35,8.013,2.641,280.593,33197713.77,70757610.32,31114321.66,0.348,-8.017,-2.642,280.607,33197713.77,70757610.32,31114321.66,280.607,89.963, 1/01331:19:29:49:63755
515678636.2,1331,-33196011.59,-70753975.83,-31112724.68,-0.35,8.013,2.641,280.593,33197714.11,70757602.31,31114319.02,0.348,-8.017,-2.642,280.607,33197714.11,70757602.31,31114319.02,280.607,89.966, 1/01331:19:29:50:61079
515678637.2,1331,-33196011.94,-70753967.81,-31112722.04,-0.35,8.013,2.641,280.593,33197714.46,70757594.29,31114316.38,0.348,-8.017,-2.642,280.607,33197714.46,70757594.29,31114316.38,280.607,89.969, 1/01331:19:29:51:58404
515678638.2,1331,-33196012.29,-70753959.8,-31112719.4,-0.35,8.013,2.641,280.593,33197714.81,70757586.27,31114313.73,0.348,-8.017,-2.642,280.607,33197714.81,70757586.27,31114313.73,280.607,89.972, 1/01331:19:29:52:55728
515678639.2,1331,-33196012.64,-70753951.79,-31112716.76,-0.35,8.013,2.641,280.593,33197715.16,70757578.25,31114311.09,0.348,-8.017,-2.642,280.607,33197715.16,70757578.25,31114311.09,280.607,89.975, 1/01331:19:29:53:53053
515678640.2,1331,-33196012.99,-70753943.78,-31112714.12,-0.35,8.013,2.641,280.593,33197715.51,70757570.24,31114308.45,0.348,-8.017,-2.642,280.607,33197715.51,70757570.24,31114308.45,280.607,89.978, 1/01331:19:29:54:50377
515678641.2,1331,-33196013.34,-70753935.76,-31112711.47,-0.35,8.013,2.641,280.593,33197715.86,70757562.22,31114305.81,0.348,-8.017,-2.642,280.607,33197715.86,70757562.22,31114305.81,280.607,89.981, 1/01331:19:29:55:47701
515678642.2,1331,-33196013.69,-70753927.75,-31112708.83,-0.35,8.013,2.641,280.593,33197716.2,70757554.2,31114303.17,0.348,-8.017,-2.642,280.607,33197716.2,70757554.2,31114303.17,280.607,89.984, 1/01331:19:29:56:45026
515678643.2,1331,-33196014.04,-70753919.74,-31112706.19,-0.35,8.013,2.641,280.593,33197716.55,70757546.19,31114300.52,0.348,-8.017,-2.642,280.607,33197716.55,70757546.19,31114300.52,280.607,89.987, 1/01331:19:29:57:42350
515678644.2,1331,-33196014.39,-70753911.72,-31112703.55,-0.35,8.013,2.641,280.592,33197716.9,70757538.17,31114297.88,0.348,-8.017,-2.642,280.607,33197716.9,70757538.17,31114297.88,280.607,89.99, 1/01331:19:29:58:39675
515678645.2,1331,-33196014.74,-70753903.71,-31112700.91,-0.35,8.013,2.641,280.592,33197717.25,70757530.15,31114295.24,0.348,-8.017,-2.642,280.607,33197717.25,70757530.15,31114295.24,280.607,89.993, 1/01331:19:29:59:36999
515678646.2,1331,-33196015.09,-70753895.7,-31112698.27,-0.35,8.013,2.641,280.592,33197717.6,70757522.13,31114292.6,0.348,-8.017,-2.642,280.607,33197717.6,70757522.13,31114292.6,280.607,89.996, 1/01331:19:30:00:34324
515678647.2,1331,-33196015.44,-70753887.68,-31112695.63,-0.35,8.013,2.641,280.592,33197717.95,70757514.12,31114289.95,0.348,-8.017,-2.642,280.607,33197717.95,70757514.12,31114289.95,280.607,89.999, 1/01331:19:30:01:31648
515678648.2,1331,-33196015.79,-70753879.67,-31112692.99,-0.35,8.013,2.641,280.592,33197718.29,70757506.1,31114287.31,0.348,-8.017,-2.642,280.607,33197718.29,70757506.1,31114287.31,280.607,90.003, 1/01331:19:30:02:28972
515678649.2,1331,-33196016.14,-70753871.66,-31112690.35,-0.35,8.013,2.641,280.592,33197718.64,70757498.08,31114284.67,0.348,-8.017,-2.642,280.607,33197718.64,70757498.08,31114284.67,280.607,90.006, 1/01331:19:30:03:26297
515678650.2,1331,-33196016.49,-70753863.64,-31112687.71,-0.35,8.013,2.641,280.592,33197718.99,70757490.07,31114282.03,0.348,-8.017,-2.642,280.607,33197718.99,70757490.07,31114282.03,280.607,90.009, 1/01331:19:30:04:23621
515678651.2,1331,-33196016.84,-70753855.63,-31112685.07,-0.35,8.013,2.641,280.592,33197719.34,70757482.05,31114279.38,0.348,-8.017,-2.642,280.607,33197719.34,70757482.05,31114279.38,280.607,90.012, 1/01331:19:30:05:20946
515678652.2,1331,-33196017.19,-70753847.62,-31112682.43,-0.35,8.013,2.641,280.592,33197719.69,70757474.03,31114276.74,0.348,-8.017,-2.642,280.607,33197719.69,70757474.03,31114276.74,280.607,90.015, 1/01331:19:30:06:18270
515678653.2,1331,-33196017.54,-70753839.6,-31112679.79,-0.35,8.013,2.641,280.592,33197720.04,70757466.02,31114274.1,0.348,-8.017,-2.642,280.607,33197720.04,70757466.02,31114274.1,280.607,90.018, 1/01331:19:30:07:15595
515678654.2,1331,-33196017.89,-70753831.59,-31112677.15,-0.35,8.013,2.641,280.592,33197720.38,70757458,31114271.46,0.348,-8.017,-2.642,280.607,33197720.38,70757458,31114271.46,280.607,90.021, 1/01331:19:30:08:12919
515678655.2,1331,-33196018.24,-70753823.58,-31112674.51,-0.35,8.013,2.641,280.592,33197720.73,70757449.98,31114268.82,0.348,-8.017,-2.642,280.607,33197720.73,70757449.98,31114268.82,280.607,90.024, 1/01331:19:30:09:10243
515678656.2,1331,-33196018.59,-70753815.56,-31112671.87,-0.35,8.013,2.641,280.592,33197721.08,70757441.96,31114266.17,0.348,-8.017,-2.642,280.607,33197721.08,70757441.96,31114266.17,280.607,90.027, 1/01331:19:30:10:07568
515678657.2,1331,-33196018.94,-70753807.55,-31112669.23,-0.35,8.013,2.641,280.592,33197721.43,70757433.95,31114263.53,0.348,-8.017,-2.642,280.607,33197721.43,70757433.95,31114263.53,280.607,90.03, 1/01331:19:30:11:04892
515678658.2,1331,-33196019.29,-70753799.54,-31112666.58,-0.35,8.013,2.64,280.592,33197721.78,70757425.93,31114260.89,0.348,-8.017,-2.642,280.607,33197721.78,70757425.93,31114260.89,280.607,90.033, 1/01331:19:30:12:02217
515678659.2,1331,-33196019.64,-70753791.53,-31112663.94,-0.35,8.013,2.64,280.592,33197722.12,70757417.91,31114258.25,0.348,-8.017,-2.642,280.606,33197722.12,70757417.91,31114258.25,280.606,90.036, 1/01331:19:30:12:99541
515678660.2,1331,-33196019.99,-70753783.51,-31112661.3,-0.35,8.013,2.64,280.592,33197722.47,70757409.9,31114255.61,0.348,-8.017,-2.642,280.606,33197722.47,70757409.9,31114255.61,280.606,90.039, 1/01331:19:30:13:96866
515678661.2,1331,-33196020.34,-70753775.5,-31112658.66,-0.35,8.013,2.64,280.592,33197722.82,70757401.88,31114252.96,0.348,-8.017,-2.642,280.606,33197722.82,70757401.88,31114252.96,280.606,90.042, 1/01331:19:30:14:94190
515678662.2,1331,-33196020.69,-70753767.49,-31112656.02,-0.35,8.013,2.64,280.592,33197723.17,70757393.86,31114250.32,0.348,-8.017,-2.642,280.606,33197723.17,70757393.86,31114250.32,280.606,90.045, 1/01331:19:30:15:91514
515678663.2,1331,-33196021.04,-70753759.47,-31112653.38,-0.35,8.013,2.64,280.592,33197723.52,70757385.84,31114247.68,0.348,-8.017,-2.642,280.606,33197723.52,70757385.84,31114247.68,280.606,90.049, 1/01331:19:30:16:88839
515678664.2,1331,-33196021.39,-70753751.46,-31112650.74,-0.35,8.013,2.64,280.592,33197723.86,70757377.83,31114245.04,0.348,-8.017,-2.642,280.606,33197723.86,70757377.83,31114245.04,280.606,90.052, 1/01331:19:30:17:86163
515678665.2,1331,-33196021.74,-70753743.45,-31112648.1,-0.35,8.013,2.64,280.592,33197724.21,70757369.81,31114242.39,0.348,-8.017,-2.642,280.606,33197724.21,70757369.81,31114242.39,280.606,90.055, 1/01331:19:30:18:83488
515678666.2,1331,-33196022.09,-70753735.43,-31112645.46,-0.35,8.013,2.64,280.592,33197724.56,70757361.79,31114239.75,0.348,-8.017,-2.642,280.606,33197724.56,70757361.79,31114239.75,280.606,90.058, 1/01331:19:30:19:80812
515678667.2,1331,-33196022.44,-70753727.42,-31112642.82,-0.35,8.013,2.64,280.592,33197724.91,70757353.78,31114237.11,0.348,-8.017,-2.642,280.606,33197724.91,70757353.78,31114237.11,280.606,90.061, 1/01331:19:30:20:78137
515678668.2,1331,-33196022.78,-70753719.41,-31112640.18,-0.35,8.013,2.64,280.592,33197725.26,70757345.76,31114234.47,0.348,-8.017,-2.642,280.606,33197725.26,70757345.76,31114234.47,280.606,90.064, 1/01331:19:30:21:75461
515678669.2,1331,-33196023.13,-70753711.39,-31112637.54,-0.35,8.013,2.64,280.592,33197725.6,70757337.74,31114231.83,0.348,-8.017,-2.642,280.606,33197725.6,70757337.74,31114231.83,280.606,90.067, 1/01331:19:30:22:72785
515678670.2,1331,-33196023.48,-70753703.38,-31112634.9,-0.35,8.013,2.64,280.592,33197725.95,70757329.72,31114229.18,0.348,-8.017,-2.642,280.606,33197725.95,70757329.72,31114229.18,280.606,90.07, 1/01331:19:30:23:70110
515678671.2,1331,-33196023.83,-70753695.37,-31112632.26,-0.35,8.013,2.64,280.592,33197726.3,70757321.71,31114226.54,0.348,-8.017,-2.642,280.606,33197726.3,70757321.71,31114226.54,280.606,90.073, 1/01331:19:30:24:67434
515678672.2,1331,-33196024.18,-70753687.35,-31112629.62,-0.35,8.013,2.64,280.592,33197726.65,70757313.69,31114223.9,0.348,-8.017,-2.642,280.606,33197726.65,70757313.69,31114223.9,280.606,90.076, 1/01331:19:30:25:64759
